TKT,I1,P,Up
225,hold073.ai,1,3
2,nonwinner002.ai,1,4
155,hold003.ai,1,4
302,winner05.ai,1,4
154,hold002.ai,1,4
13,nonwinner013.ai,1,5
69,nonwinner069.ai,1,5
157,hold005.ai,1,5
287,winner05.ai,1,5
146,nonwinner146.ai,1,6
107,nonwinner107.ai,1,6
259,winner03.ai,1,6
336,winner05.ai,1,6
331,winner05.ai,1,7
142,nonwinner142.ai,1,7
24,nonwinner024.ai,1,7
295,winner05.ai,1,7
302,winner05.ai,1,8
143,nonwinner143.ai,1,8
38,nonwinner038.ai,1,8
311,winner05.ai,1,8
299,winner05.ai,1,9
276,winner04.ai,1,9
145,nonwinner145.ai,1,9
198,hold046.ai,1,9
201,hold049.ai,1,10
260,winner03.ai,1,10
291,winner05.ai,1,10
212,hold060.ai,1,10
86,nonwinner086.ai,1,11
217,hold065.ai,1,11
295,winner05.ai,1,11
223,hold071.ai,1,11
173,hold021.ai,1,12
315,winner05.ai,1,12
275,winner04.ai,1,12
189,hold037.ai,1,12
187,hold035.ai,1,13
165,hold013.ai,1,13
93,nonwinner093.ai,1,13
176,hold024.ai,1,13
165,hold013.ai,1,14
135,nonwinner135.ai,1,14
262,winner04.ai,1,14
71,nonwinner071.ai,1,14
276,winner04.ai,1,1
53,nonwinner053.ai,1,1
263,winner04.ai,1,1
29,nonwinner029.ai,1,1
277,winner04.ai,1,2
290,winner05.ai,1,2
91,nonwinner091.ai,1,2
8,nonwinner008.ai,1,2
112,nonwinner112.ai,1,3
67,nonwinner067.ai,1,3
258,winner03.ai,1,3
204,hold052.ai,1,3
143,nonwinner143.ai,1,4
41,nonwinner041.ai,1,4
112,nonwinner112.ai,1,4
24,nonwinner024.ai,1,4
88,nonwinner088.ai,1,5
129,nonwinner129.ai,1,5
161,hold009.ai,1,5
170,hold018.ai,1,5
110,nonwinner110.ai,1,6
115,nonwinner115.ai,1,6
273,winner04.ai,1,6
207,hold055.ai,1,6
265,winner04.ai,1,7
115,nonwinner115.ai,1,7
95,nonwinner095.ai,1,7
193,hold041.ai,1,7
54,nonwinner054.ai,1,8
98,nonwinner098.ai,1,8
46,nonwinner046.ai,1,8
256,winner02.ai,1,8
317,winner05.ai,1,9
46,nonwinner046.ai,1,9
260,winner03.ai,1,9
247,hold095.ai,1,9
314,winner05.ai,1,10
100,nonwinner100.ai,1,10
198,hold046.ai,1,10
255,winner02.ai,1,10
128,nonwinner128.ai,1,11
282,winner04.ai,1,11
301,winner05.ai,1,11
225,hold073.ai,1,11
297,winner05.ai,1,12
317,winner05.ai,1,12
131,nonwinner131.ai,1,12
203,hold051.ai,1,12
192,hold040.ai,1,13
196,hold044.ai,1,13
314,winner05.ai,1,13
258,winner03.ai,1,13
166,hold014.ai,1,14
215,hold063.ai,1,14
225,hold073.ai,1,14
25,nonwinner025.ai,1,14
30,nonwinner030.ai,1,1
332,winner05.ai,1,1
124,nonwinner124.ai,1,1
91,nonwinner091.ai,1,1
173,hold021.ai,1,2
296,winner05.ai,1,2
111,nonwinner111.ai,1,2
4,nonwinner004.ai,1,2
14,nonwinner014.ai,1,3
51,nonwinner051.ai,1,3
275,winner04.ai,1,3
52,nonwinner052.ai,1,3
157,hold005.ai,1,4
236,hold084.ai,1,4
247,hold095.ai,1,4
237,hold085.ai,1,4
308,winner05.ai,1,5
246,hold094.ai,1,5
82,nonwinner082.ai,1,5
232,hold080.ai,1,5
311,winner05.ai,1,6
33,nonwinner033.ai,1,6
92,nonwinner092.ai,1,6
144,nonwinner144.ai,1,6
196,hold044.ai,1,7
35,nonwinner035.ai,1,7
171,hold019.ai,1,7
132,nonwinner132.ai,1,7
123,nonwinner123.ai,1,8
63,nonwinner063.ai,1,8
31,nonwinner031.ai,1,8
202,hold050.ai,1,8
257,winner03.ai,1,9
156,hold004.ai,1,9
133,nonwinner133.ai,1,9
62,nonwinner062.ai,1,9
6,nonwinner006.ai,1,10
58,nonwinner058.ai,1,10
217,hold065.ai,1,10
123,nonwinner123.ai,1,10
230,hold078.ai,1,11
194,hold042.ai,1,11
245,hold093.ai,1,11
132,nonwinner132.ai,1,11
305,winner05.ai,1,12
312,winner05.ai,1,12
41,nonwinner041.ai,1,12
7,nonwinner007.ai,1,12
40,nonwinner040.ai,1,13
145,nonwinner145.ai,1,13
55,nonwinner055.ai,1,13
5,nonwinner005.ai,1,13
119,nonwinner119.ai,1,14
129,nonwinner129.ai,1,14
57,nonwinner057.ai,1,14
40,nonwinner040.ai,1,14
51,nonwinner051.ai,1,1
336,winner05.ai,1,1
284,winner04.ai,1,1
122,nonwinner122.ai,1,1
66,nonwinner066.ai,1,2
225,hold073.ai,1,2
237,hold085.ai,1,2
176,hold024.ai,1,2
246,hold094.ai,1,3
135,nonwinner135.ai,1,3
326,winner05.ai,1,3
61,nonwinner061.ai,1,3
121,nonwinner121.ai,1,4
63,nonwinner063.ai,1,4
300,winner05.ai,1,4
323,winner05.ai,1,4
168,hold016.ai,1,5
94,nonwinner094.ai,1,5
322,winner05.ai,1,5
25,nonwinner025.ai,1,5
31,nonwinner031.ai,1,6
221,hold069.ai,1,6
326,winner05.ai,1,6
25,nonwinner025.ai,1,6
30,nonwinner030.ai,1,7
50,nonwinner050.ai,1,7
191,hold039.ai,1,7
256,winner02.ai,1,7
261,winner03.ai,1,8
92,nonwinner092.ai,1,8
312,winner05.ai,1,8
305,winner05.ai,1,8
291,winner05.ai,1,9
169,hold017.ai,1,9
140,nonwinner140.ai,1,9
183,hold031.ai,1,9
91,nonwinner091.ai,1,10
148,nonwinner148.ai,1,10
288,winner05.ai,1,10
59,nonwinner059.ai,1,10
104,nonwinner104.ai,1,11
106,nonwinner106.ai,1,11
207,hold055.ai,1,11
40,nonwinner040.ai,1,11
199,hold047.ai,1,12
82,nonwinner082.ai,1,12
306,winner05.ai,1,12
264,winner04.ai,1,12
233,hold081.ai,1,13
189,hold037.ai,1,13
222,hold070.ai,1,13
221,hold069.ai,1,13
143,nonwinner143.ai,1,14
174,hold022.ai,1,14
214,hold062.ai,1,14
240,hold088.ai,1,14
162,hold010.ai,1,1
165,hold013.ai,1,1
170,hold018.ai,1,1
318,winner05.ai,1,1
110,nonwinner110.ai,1,2
96,nonwinner096.ai,1,2
183,hold031.ai,1,2
69,nonwinner069.ai,1,2
287,winner05.ai,1,3
32,nonwinner032.ai,1,3
243,hold091.ai,1,3
124,nonwinner124.ai,1,3
306,winner05.ai,1,4
231,hold079.ai,1,4
261,winner03.ai,1,4
38,nonwinner038.ai,1,4
324,winner05.ai,1,5
191,hold039.ai,1,5
139,nonwinner139.ai,1,5
85,nonwinner085.ai,1,5
183,hold031.ai,1,6
73,nonwinner073.ai,1,6
305,winner05.ai,1,6
320,winner05.ai,1,6
51,nonwinner051.ai,1,7
118,nonwinner118.ai,1,7
40,nonwinner040.ai,1,7
86,nonwinner086.ai,1,7
328,winner05.ai,1,8
326,winner05.ai,1,8
10,nonwinner010.ai,1,8
194,hold042.ai,1,8
32,nonwinner032.ai,1,9
29,nonwinner029.ai,1,9
98,nonwinner098.ai,1,9
202,hold050.ai,1,9
323,winner05.ai,1,10
29,nonwinner029.ai,1,10
336,winner05.ai,1,10
214,hold062.ai,1,10
116,nonwinner116.ai,1,11
303,winner05.ai,1,11
261,winner03.ai,1,11
124,nonwinner124.ai,1,11
229,hold077.ai,1,12
225,hold073.ai,1,12
279,winner04.ai,1,12
124,nonwinner124.ai,1,12
173,hold021.ai,1,13
120,nonwinner120.ai,1,13
260,winner03.ai,1,13
73,nonwinner073.ai,1,13
276,winner04.ai,1,14
187,hold035.ai,1,14
89,nonwinner089.ai,1,14
188,hold036.ai,1,14
49,nonwinner049.ai,1,1
95,nonwinner095.ai,1,1
9,nonwinner009.ai,1,1
43,nonwinner043.ai,1,1
11,nonwinner011.ai,1,2
133,nonwinner133.ai,1,2
298,winner05.ai,1,2
317,winner05.ai,1,2
40,nonwinner040.ai,1,3
37,nonwinner037.ai,1,3
289,winner05.ai,1,3
211,hold059.ai,1,3
125,nonwinner125.ai,1,4
332,winner05.ai,1,4
76,nonwinner076.ai,1,4
239,hold087.ai,1,4
22,nonwinner022.ai,1,5
30,nonwinner030.ai,1,5
150,nonwinner150.ai,1,5
274,winner04.ai,1,5
64,nonwinner064.ai,1,6
199,hold047.ai,1,6
211,hold059.ai,1,6
148,nonwinner148.ai,1,6
144,nonwinner144.ai,1,7
5,nonwinner005.ai,1,7
32,nonwinner032.ai,1,7
85,nonwinner085.ai,1,7
79,nonwinner079.ai,1,8
336,winner05.ai,1,8
58,nonwinner058.ai,1,8
295,winner05.ai,1,8
34,nonwinner034.ai,1,9
242,hold090.ai,1,9
147,nonwinner147.ai,1,9
175,hold023.ai,1,9
195,hold043.ai,1,10
152,nonwinner152.ai,1,10
33,nonwinner033.ai,1,10
302,winner05.ai,1,10
24,nonwinner024.ai,1,11
298,winner05.ai,1,11
328,winner05.ai,1,11
71,nonwinner071.ai,1,11
45,nonwinner045.ai,1,12
159,hold007.ai,1,12
277,winner04.ai,1,12
167,hold015.ai,1,12
86,nonwinner086.ai,1,13
77,nonwinner077.ai,1,13
276,winner04.ai,1,13
198,hold046.ai,1,13
286,winner04.ai,1,14
122,nonwinner122.ai,1,14
62,nonwinner062.ai,1,14
153,hold001.ai,1,14
242,hold090.ai,1,1
52,nonwinner052.ai,1,1
156,hold004.ai,1,1
2,nonwinner002.ai,1,1
208,hold056.ai,1,2
86,nonwinner086.ai,1,2
53,nonwinner053.ai,1,2
132,nonwinner132.ai,1,2
101,nonwinner101.ai,1,3
41,nonwinner041.ai,1,3
30,nonwinner030.ai,1,3
185,hold033.ai,1,3
79,nonwinner079.ai,1,4
317,winner05.ai,1,4
140,nonwinner140.ai,1,4
336,winner05.ai,1,4
99,nonwinner099.ai,1,5
166,hold014.ai,1,5
142,nonwinner142.ai,1,5
269,winner04.ai,1,5
161,hold009.ai,1,6
291,winner05.ai,1,6
128,nonwinner128.ai,1,6
282,winner04.ai,1,6
214,hold062.ai,1,7
147,nonwinner147.ai,1,7
69,nonwinner069.ai,1,7
53,nonwinner053.ai,1,7
306,winner05.ai,1,8
82,nonwinner082.ai,1,8
135,nonwinner135.ai,1,8
212,hold060.ai,1,8
300,winner05.ai,1,9
4,nonwinner004.ai,1,9
165,hold013.ai,1,9
63,nonwinner063.ai,1,9
150,nonwinner150.ai,1,10
234,hold082.ai,1,10
27,nonwinner027.ai,1,10
20,nonwinner020.ai,1,10
2,nonwinner002.ai,1,11
322,winner05.ai,1,11
80,nonwinner080.ai,1,11
276,winner04.ai,1,11
224,hold072.ai,1,12
122,nonwinner122.ai,1,12
239,hold087.ai,1,12
146,nonwinner146.ai,1,12
289,winner05.ai,1,13
163,hold011.ai,1,13
43,nonwinner043.ai,1,13
146,nonwinner146.ai,1,13
261,winner03.ai,1,14
104,nonwinner104.ai,1,14
253,winner01.ai,1,14
296,winner05.ai,1,14
190,hold038.ai,1,1
48,nonwinner048.ai,1,1
152,nonwinner152.ai,1,1
72,nonwinner072.ai,1,1
291,winner05.ai,1,2
212,hold060.ai,1,2
228,hold076.ai,1,2
77,nonwinner077.ai,1,2
107,nonwinner107.ai,1,3
195,hold043.ai,1,3
336,winner05.ai,1,3
223,hold071.ai,1,3
21,nonwinner021.ai,1,4
334,winner05.ai,1,4
163,hold011.ai,1,4
34,nonwinner034.ai,1,4
58,nonwinner058.ai,1,5
225,hold073.ai,1,5
90,nonwinner090.ai,1,5
55,nonwinner055.ai,1,5
157,hold005.ai,1,6
195,hold043.ai,1,6
303,winner05.ai,1,6
11,nonwinner011.ai,1,6
184,hold032.ai,1,7
98,nonwinner098.ai,1,7
232,hold080.ai,1,7
136,nonwinner136.ai,1,7
226,hold074.ai,1,8
263,winner04.ai,1,8
221,hold069.ai,1,8
285,winner04.ai,1,8
310,winner05.ai,1,9
230,hold078.ai,1,9
153,hold001.ai,1,9
102,nonwinner102.ai,1,9
274,winner04.ai,1,10
258,winner03.ai,1,10
216,hold064.ai,1,10
21,nonwinner021.ai,1,10
36,nonwinner036.ai,1,11
241,hold089.ai,1,11
273,winner04.ai,1,11
93,nonwinner093.ai,1,11
154,hold002.ai,1,12
106,nonwinner106.ai,1,12
163,hold011.ai,1,12
303,winner05.ai,1,12
193,hold041.ai,1,13
3,nonwinner003.ai,1,13
297,winner05.ai,1,13
228,hold076.ai,1,13
99,nonwinner099.ai,1,14
8,nonwinner008.ai,1,14
78,nonwinner078.ai,1,14
199,hold047.ai,1,14
209,hold057.ai,1,1
279,winner04.ai,1,1
257,winner03.ai,1,1
159,hold007.ai,1,1
58,nonwinner058.ai,1,2
288,winner05.ai,1,2
284,winner04.ai,1,2
57,nonwinner057.ai,1,2
184,hold032.ai,1,3
100,nonwinner100.ai,1,3
269,winner04.ai,1,3
305,winner05.ai,1,3
187,hold035.ai,1,4
70,nonwinner070.ai,1,4
181,hold029.ai,1,4
87,nonwinner087.ai,1,4
299,winner05.ai,1,5
92,nonwinner092.ai,1,5
152,nonwinner152.ai,1,5
333,winner05.ai,1,5
224,hold072.ai,1,6
27,nonwinner027.ai,1,6
29,nonwinner029.ai,1,6
314,winner05.ai,1,6
281,winner04.ai,1,7
243,hold091.ai,1,7
255,winner02.ai,1,7
121,nonwinner121.ai,1,7
44,nonwinner044.ai,1,8
121,nonwinner121.ai,1,8
134,nonwinner134.ai,1,8
253,winner01.ai,1,8
309,winner05.ai,1,9
245,hold093.ai,1,9
64,nonwinner064.ai,1,9
106,nonwinner106.ai,1,9
175,hold023.ai,1,10
247,hold095.ai,1,10
287,winner05.ai,1,10
230,hold078.ai,1,10
212,hold060.ai,1,11
112,nonwinner112.ai,1,11
205,hold053.ai,1,11
133,nonwinner133.ai,1,11
151,nonwinner151.ai,1,12
44,nonwinner044.ai,1,12
79,nonwinner079.ai,1,12
265,winner04.ai,1,12
205,hold053.ai,1,13
227,hold075.ai,1,13
215,hold063.ai,1,13
131,nonwinner131.ai,1,13
164,hold012.ai,1,14
108,nonwinner108.ai,1,14
144,nonwinner144.ai,1,14
147,nonwinner147.ai,1,14
268,winner04.ai,1,1
333,winner05.ai,1,1
137,nonwinner137.ai,1,1
54,nonwinner054.ai,1,1
154,hold002.ai,1,2
273,winner04.ai,1,2
149,nonwinner149.ai,1,2
279,winner04.ai,1,2
123,nonwinner123.ai,1,3
31,nonwinner031.ai,1,3
45,nonwinner045.ai,1,3
281,winner04.ai,1,3
37,nonwinner037.ai,1,4
281,winner04.ai,1,4
295,winner05.ai,1,4
123,nonwinner123.ai,1,4
145,nonwinner145.ai,1,5
175,hold023.ai,1,5
136,nonwinner136.ai,1,5
205,hold053.ai,1,5
231,hold079.ai,1,6
150,nonwinner150.ai,1,6
79,nonwinner079.ai,1,6
256,winner02.ai,1,6
251,hold099.ai,1,7
97,nonwinner097.ai,1,7
27,nonwinner027.ai,1,7
39,nonwinner039.ai,1,7
81,nonwinner081.ai,1,8
168,hold016.ai,1,8
14,nonwinner014.ai,1,8
293,winner05.ai,1,8
154,hold002.ai,1,9
295,winner05.ai,1,9
125,nonwinner125.ai,1,9
65,nonwinner065.ai,1,9
332,winner05.ai,1,10
271,winner04.ai,1,10
282,winner04.ai,1,10
293,winner05.ai,1,10
177,hold025.ai,1,11
243,hold091.ai,1,11
188,hold036.ai,1,11
266,winner04.ai,1,11
155,hold003.ai,1,12
276,winner04.ai,1,12
127,nonwinner127.ai,1,12
104,nonwinner104.ai,1,12
148,nonwinner148.ai,1,13
316,winner05.ai,1,13
240,hold088.ai,1,13
211,hold059.ai,1,13
68,nonwinner068.ai,1,14
10,nonwinner010.ai,1,14
115,nonwinner115.ai,1,14
216,hold064.ai,1,14
226,hold074.ai,1,1
292,winner05.ai,1,1
219,hold067.ai,1,1
317,winner05.ai,1,1
46,nonwinner046.ai,1,2
70,nonwinner070.ai,1,2
134,nonwinner134.ai,1,2
76,nonwinner076.ai,1,2
53,nonwinner053.ai,1,3
110,nonwinner110.ai,1,3
282,winner04.ai,1,3
140,nonwinner140.ai,1,3
58,nonwinner058.ai,1,4
94,nonwinner094.ai,1,4
310,winner05.ai,1,4
182,hold030.ai,1,4
40,nonwinner040.ai,1,5
296,winner05.ai,1,5
112,nonwinner112.ai,1,5
237,hold085.ai,1,5
39,nonwinner039.ai,1,6
290,winner05.ai,1,6
285,winner04.ai,1,6
178,hold026.ai,1,6
90,nonwinner090.ai,1,7
222,hold070.ai,1,7
292,winner05.ai,1,7
245,hold093.ai,1,7
166,hold014.ai,1,8
179,hold027.ai,1,8
232,hold080.ai,1,8
198,hold046.ai,1,8
262,winner04.ai,1,9
272,winner04.ai,1,9
241,hold089.ai,1,9
42,nonwinner042.ai,1,9
55,nonwinner055.ai,1,10
5,nonwinner005.ai,1,10
245,hold093.ai,1,10
40,nonwinner040.ai,1,10
163,hold011.ai,1,11
180,hold028.ai,1,11
324,winner05.ai,1,11
216,hold064.ai,1,11
161,hold009.ai,1,12
135,nonwinner135.ai,1,12
241,hold089.ai,1,12
222,hold070.ai,1,12
161,hold009.ai,1,13
290,winner05.ai,1,13
332,winner05.ai,1,13
67,nonwinner067.ai,1,13
92,nonwinner092.ai,1,14
220,hold068.ai,1,14
250,hold098.ai,1,14
268,winner04.ai,1,14
111,nonwinner111.ai,1,1
302,winner05.ai,1,1
110,nonwinner110.ai,1,1
113,nonwinner113.ai,1,1
61,nonwinner061.ai,1,2
6,nonwinner006.ai,1,2
320,winner05.ai,1,2
136,nonwinner136.ai,1,2
261,winner03.ai,1,3
87,nonwinner087.ai,1,3
118,nonwinner118.ai,1,3
128,nonwinner128.ai,1,3
234,hold082.ai,1,4
191,hold039.ai,1,4
116,nonwinner116.ai,1,4
244,hold092.ai,1,4
34,nonwinner034.ai,1,5
181,hold029.ai,1,5
200,hold048.ai,1,5
130,nonwinner130.ai,1,5
82,nonwinner082.ai,1,6
2,nonwinner002.ai,1,6
80,nonwinner080.ai,1,6
198,hold046.ai,1,6
239,hold087.ai,1,7
213,hold061.ai,1,7
96,nonwinner096.ai,1,7
278,winner04.ai,1,7
104,nonwinner104.ai,1,8
310,winner05.ai,1,8
316,winner05.ai,1,8
101,nonwinner101.ai,1,8
284,winner04.ai,1,9
321,winner05.ai,1,9
12,nonwinner012.ai,1,9
104,nonwinner104.ai,1,9
64,nonwinner064.ai,1,10
325,winner05.ai,1,10
10,nonwinner010.ai,1,10
121,nonwinner121.ai,1,10
262,winner04.ai,1,11
53,nonwinner053.ai,1,11
10,nonwinner010.ai,1,11
31,nonwinner031.ai,1,11
129,nonwinner129.ai,1,12
335,winner05.ai,1,12
32,nonwinner032.ai,1,12
285,winner04.ai,1,12
48,nonwinner048.ai,1,13
6,nonwinner006.ai,1,13
104,nonwinner104.ai,1,13
147,nonwinner147.ai,1,13
290,winner05.ai,1,14
31,nonwinner031.ai,1,14
307,winner05.ai,1,14
128,nonwinner128.ai,1,14
181,hold029.ai,1,1
121,nonwinner121.ai,1,1
150,nonwinner150.ai,1,1
90,nonwinner090.ai,1,1
2,nonwinner002.ai,1,2
243,hold091.ai,1,2
192,hold040.ai,1,2
253,winner01.ai,1,2
207,hold055.ai,1,3
84,nonwinner084.ai,1,3
1,nonwinner001.ai,1,3
187,hold035.ai,1,3
93,nonwinner093.ai,1,4
320,winner05.ai,1,4
335,winner05.ai,1,4
252,hold100.ai,1,4
62,nonwinner062.ai,1,5
52,nonwinner052.ai,1,5
8,nonwinner008.ai,1,5
101,nonwinner101.ai,1,5
252,hold100.ai,1,6
333,winner05.ai,1,6
179,hold027.ai,1,6
122,nonwinner122.ai,1,6
204,hold052.ai,1,7
138,nonwinner138.ai,1,7
284,winner04.ai,1,7
176,hold024.ai,1,7
284,winner04.ai,1,8
69,nonwinner069.ai,1,8
276,winner04.ai,1,8
155,hold003.ai,1,8
277,winner04.ai,1,9
25,nonwinner025.ai,1,9
47,nonwinner047.ai,1,9
49,nonwinner049.ai,1,9
164,hold012.ai,1,10
276,winner04.ai,1,10
45,nonwinner045.ai,1,10
73,nonwinner073.ai,1,10
14,nonwinner014.ai,1,11
285,winner04.ai,1,11
268,winner04.ai,1,11
101,nonwinner101.ai,1,11
220,hold068.ai,1,12
27,nonwinner027.ai,1,12
61,nonwinner061.ai,1,12
42,nonwinner042.ai,1,12
174,hold022.ai,1,13
326,winner05.ai,1,13
8,nonwinner008.ai,1,13
121,nonwinner121.ai,1,13
70,nonwinner070.ai,1,14
160,hold008.ai,1,14
90,nonwinner090.ai,1,14
202,hold050.ai,1,14
201,hold049.ai,1,1
335,winner05.ai,1,1
36,nonwinner036.ai,1,1
145,nonwinner145.ai,1,1
278,winner04.ai,1,2
266,winner04.ai,1,2
157,hold005.ai,1,2
282,winner04.ai,1,2
81,nonwinner081.ai,1,3
314,winner05.ai,1,3
318,winner05.ai,1,3
296,winner05.ai,1,3
11,nonwinner011.ai,1,4
18,nonwinner018.ai,1,4
145,nonwinner145.ai,1,4
49,nonwinner049.ai,1,4
134,nonwinner134.ai,1,5
235,hold083.ai,1,5
73,nonwinner073.ai,1,5
43,nonwinner043.ai,1,5
295,winner05.ai,1,6
76,nonwinner076.ai,1,6
272,winner04.ai,1,6
275,winner04.ai,1,6
182,hold030.ai,1,7
208,hold056.ai,1,7
216,hold064.ai,1,7
124,nonwinner124.ai,1,7
307,winner05.ai,1,8
16,nonwinner016.ai,1,8
220,hold068.ai,1,8
191,hold039.ai,1,8
17,nonwinner017.ai,1,9
54,nonwinner054.ai,1,9
206,hold054.ai,1,9
144,nonwinner144.ai,1,9
267,winner04.ai,1,10
52,nonwinner052.ai,1,10
187,hold035.ai,1,10
108,nonwinner108.ai,1,10
140,nonwinner140.ai,1,11
208,hold056.ai,1,11
7,nonwinner007.ai,1,11
44,nonwinner044.ai,1,11
274,winner04.ai,1,12
2,nonwinner002.ai,1,12
145,nonwinner145.ai,1,12
188,hold036.ai,1,12
185,hold033.ai,1,13
16,nonwinner016.ai,1,13
216,hold064.ai,1,13
195,hold043.ai,1,13
327,winner05.ai,1,14
277,winner04.ai,1,14
293,winner05.ai,1,14
141,nonwinner141.ai,1,14
306,winner05.ai,1,1
196,hold044.ai,1,1
132,nonwinner132.ai,1,1
319,winner05.ai,1,1
22,nonwinner022.ai,1,2
322,winner05.ai,1,2
311,winner05.ai,1,2
25,nonwinner025.ai,1,2
222,hold070.ai,1,3
158,hold006.ai,1,3
17,nonwinner017.ai,1,3
190,hold038.ai,1,3
276,winner04.ai,1,4
146,nonwinner146.ai,1,4
265,winner04.ai,1,4
60,nonwinner060.ai,1,4
188,hold036.ai,1,5
336,winner05.ai,1,5
328,winner05.ai,1,5
196,hold044.ai,1,5
49,nonwinner049.ai,1,6
40,nonwinner040.ai,1,6
154,hold002.ai,1,6
30,nonwinner030.ai,1,6
56,nonwinner056.ai,1,7
107,nonwinner107.ai,1,7
168,hold016.ai,1,7
129,nonwinner129.ai,1,7
89,nonwinner089.ai,1,8
290,winner05.ai,1,8
15,nonwinner015.ai,1,8
298,winner05.ai,1,8
215,hold063.ai,1,9
92,nonwinner092.ai,1,9
184,hold032.ai,1,9
238,hold086.ai,1,9
252,hold100.ai,1,10
334,winner05.ai,1,10
163,hold011.ai,1,10
82,nonwinner082.ai,1,10
69,nonwinner069.ai,1,11
275,winner04.ai,1,11
119,nonwinner119.ai,1,11
143,nonwinner143.ai,1,11
76,nonwinner076.ai,1,12
322,winner05.ai,1,12
50,nonwinner050.ai,1,12
118,nonwinner118.ai,1,12
74,nonwinner074.ai,1,13
97,nonwinner097.ai,1,13
255,winner02.ai,1,13
261,winner03.ai,1,13
175,hold023.ai,1,14
231,hold079.ai,1,14
27,nonwinner027.ai,1,14
74,nonwinner074.ai,1,14
66,nonwinner066.ai,1,1
116,nonwinner116.ai,1,1
330,winner05.ai,1,1
251,hold099.ai,1,1
106,nonwinner106.ai,1,2
162,hold010.ai,1,2
123,nonwinner123.ai,1,2
245,hold093.ai,1,2
50,nonwinner050.ai,1,3
6,nonwinner006.ai,1,3
36,nonwinner036.ai,1,3
192,hold040.ai,1,3
192,hold040.ai,1,4
149,nonwinner149.ai,1,4
161,hold009.ai,1,4
241,hold089.ai,1,4
187,hold035.ai,1,5
111,nonwinner111.ai,1,5
74,nonwinner074.ai,1,5
278,winner04.ai,1,5
317,winner05.ai,1,6
156,hold004.ai,1,6
330,winner05.ai,1,6
191,hold039.ai,1,6
78,nonwinner078.ai,1,7
153,hold001.ai,1,7
60,nonwinner060.ai,1,7
236,hold084.ai,1,7
103,nonwinner103.ai,1,8
282,winner04.ai,1,8
314,winner05.ai,1,8
224,hold072.ai,1,8
216,hold064.ai,1,9
234,hold082.ai,1,9
164,hold012.ai,1,9
298,winner05.ai,1,9
328,winner05.ai,1,10
14,nonwinner014.ai,1,10
319,winner05.ai,1,10
139,nonwinner139.ai,1,10
234,hold082.ai,1,11
187,hold035.ai,1,11
30,nonwinner030.ai,1,11
121,nonwinner121.ai,1,11
20,nonwinner020.ai,1,12
309,winner05.ai,1,12
253,winner01.ai,1,12
99,nonwinner099.ai,1,12
318,winner05.ai,1,13
270,winner04.ai,1,13
44,nonwinner044.ai,1,13
99,nonwinner099.ai,1,13
257,winner03.ai,1,14
241,hold089.ai,1,14
291,winner05.ai,1,14
270,winner04.ai,1,14
327,winner05.ai,1,1
119,nonwinner119.ai,1,1
328,winner05.ai,1,1
13,nonwinner013.ai,1,1
1,nonwinner001.ai,1,2
150,nonwinner150.ai,1,2
127,nonwinner127.ai,1,2
264,winner04.ai,1,2
86,nonwinner086.ai,1,3
251,hold099.ai,1,3
182,hold030.ai,1,3
260,winner03.ai,1,3
277,winner04.ai,1,4
269,winner04.ai,1,4
156,hold004.ai,1,4
144,nonwinner144.ai,1,4
305,winner05.ai,1,5
148,nonwinner148.ai,1,5
158,hold006.ai,1,5
204,hold052.ai,1,5
98,nonwinner098.ai,1,6
266,winner04.ai,1,6
127,nonwinner127.ai,1,6
315,winner05.ai,1,6
7,nonwinner007.ai,1,7
108,nonwinner108.ai,1,7
113,nonwinner113.ai,1,7
280,winner04.ai,1,7
88,nonwinner088.ai,1,8
115,nonwinner115.ai,1,8
238,hold086.ai,1,8
2,nonwinner002.ai,1,8
259,winner03.ai,1,9
76,nonwinner076.ai,1,9
270,winner04.ai,1,9
141,nonwinner141.ai,1,9
305,winner05.ai,1,10
268,winner04.ai,1,10
143,nonwinner143.ai,1,10
41,nonwinner041.ai,1,10
323,winner05.ai,1,11
111,nonwinner111.ai,1,11
52,nonwinner052.ai,1,11
272,winner04.ai,1,11
147,nonwinner147.ai,1,12
16,nonwinner016.ai,1,12
255,winner02.ai,1,12
216,hold064.ai,1,12
30,nonwinner030.ai,1,13
330,winner05.ai,1,13
65,nonwinner065.ai,1,13
304,winner05.ai,1,13
58,nonwinner058.ai,1,14
87,nonwinner087.ai,1,14
33,nonwinner033.ai,1,14
101,nonwinner101.ai,1,14
57,nonwinner057.ai,1,1
222,hold070.ai,1,1
68,nonwinner068.ai,1,1
299,winner05.ai,1,1
304,winner05.ai,1,2
152,nonwinner152.ai,1,2
41,nonwinner041.ai,1,2
249,hold097.ai,1,2
255,winner02.ai,1,3
226,hold074.ai,1,3
335,winner05.ai,1,3
48,nonwinner048.ai,1,3
57,nonwinner057.ai,1,4
101,nonwinner101.ai,1,4
4,nonwinner004.ai,1,4
23,nonwinner023.ai,1,4
335,winner05.ai,1,5
271,winner04.ai,1,5
87,nonwinner087.ai,1,5
179,hold027.ai,1,5
126,nonwinner126.ai,1,6
118,nonwinner118.ai,1,6
93,nonwinner093.ai,1,6
277,winner04.ai,1,6
119,nonwinner119.ai,1,7
203,hold051.ai,1,7
106,nonwinner106.ai,1,7
4,nonwinner004.ai,1,7
322,winner05.ai,1,8
172,hold020.ai,1,8
