TKT,I1,P,Up
143,nonwinner04.ai,1,8
266,nonwinner15.ai,1,1
233,nonwinner04.ai,1,1
339,nonwinner14.ai,1,1
207,nonwinner08.ai,1,1
413,nonwinner04.ai,1,1
61,nonwinner02.ai,1,1
221,nonwinner15.ai,1,1
606,nonwinner13.ai,1,1
1,nonwinner02.ai,1,1
402,nonwinner08.ai,1,1
634,nonwinner05.ai,1,2
554,nonwinner03.ai,1,2
37,nonwinner01.ai,1,2
206,nonwinner15.ai,1,2
568,nonwinner07.ai,1,2
565,nonwinner09.ai,1,2
207,nonwinner08.ai,1,2
513,nonwinner10.ai,1,2
494,nonwinner03.ai,1,2
200,nonwinner06.ai,1,2
107,nonwinner11.ai,1,3
574,nonwinner05.ai,1,3
622,nonwinner01.ai,1,3
324,nonwinner14.ai,1,3
530,nonwinner06.ai,1,3
394,nonwinner05.ai,1,3
264,nonwinner14.ai,1,3
568,nonwinner07.ai,1,3
190,nonwinner09.ai,1,3
339,nonwinner14.ai,1,3
511,nonwinner02.ai,1,4
648,hold14.ai,1,4
463,nonwinner07.ai,1,4
45,nonwinner12.ai,1,4
397,nonwinner01.ai,1,4
59,nonwinner03.ai,1,4
540,nonwinner12.ai,1,4
467,nonwinner11.ai,1,4
345,nonwinner12.ai,1,4
241,nonwinner02.ai,1,4
8,nonwinner04.ai,1,5
637,hold03.ai,1,5
43,nonwinner07.ai,1,5
247,nonwinner01.ai,1,5
380,nonwinner06.ai,1,5
93,nonwinner10.ai,1,5
41,nonwinner15.ai,1,5
410,nonwinner06.ai,1,5
38,nonwinner04.ai,1,5
442,nonwinner01.ai,1,5
566,nonwinner15.ai,1,6
77,nonwinner11.ai,1,6
457,nonwinner01.ai,1,6
549,nonwinner14.ai,1,6
465,nonwinner12.ai,1,6
407,nonwinner11.ai,1,6
29,nonwinner03.ai,1,6
456,nonwinner13.ai,1,6
643,hold09.ai,1,6
195,nonwinner12.ai,1,6
274,nonwinner05.ai,1,7
250,nonwinner09.ai,1,7
494,nonwinner03.ai,1,7
26,nonwinner15.ai,1,7
158,nonwinner04.ai,1,7
363,nonwinner10.ai,1,7
133,nonwinner07.ai,1,7
57,nonwinner08.ai,1,7
72,nonwinner08.ai,1,7
225,nonwinner12.ai,1,7
426,nonwinner13.ai,1,8
123,nonwinner10.ai,1,8
244,nonwinner05.ai,1,8
453,nonwinner10.ai,1,8
218,nonwinner04.ai,1,8
8,nonwinner04.ai,1,8
361,nonwinner02.ai,1,8
365,nonwinner06.ai,1,8
321,nonwinner13.ai,1,8
89,nonwinner03.ai,1,8
483,nonwinner10.ai,1,1
372,nonwinner08.ai,1,1
585,nonwinner12.ai,1,1
277,nonwinner01.ai,1,1
112,nonwinner01.ai,1,1
522,nonwinner08.ai,1,1
414,nonwinner14.ai,1,1
326,nonwinner15.ai,1,1
224,nonwinner03.ai,1,1
269,nonwinner03.ai,1,1
641,hold07.ai,1,2
588,nonwinner10.ai,1,2
495,nonwinner12.ai,1,2
355,nonwinner09.ai,1,2
257,nonwinner11.ai,1,2
352,nonwinner01.ai,1,2
420,nonwinner12.ai,1,2
363,nonwinner10.ai,1,2
197,nonwinner11.ai,1,2
500,nonwinner06.ai,1,2
376,nonwinner02.ai,1,3
544,nonwinner05.ai,1,3
125,nonwinner06.ai,1,3
4,nonwinner05.ai,1,3
136,nonwinner02.ai,1,3
275,nonwinner06.ai,1,3
405,nonwinner12.ai,1,3
33,nonwinner10.ai,1,3
19,nonwinner05.ai,1,3
21,nonwinner13.ai,1,3
546,nonwinner13.ai,1,4
366,nonwinner13.ai,1,4
171,nonwinner13.ai,1,4
337,nonwinner01.ai,1,4
63,nonwinner10.ai,1,4
509,nonwinner03.ai,1,4
356,nonwinner15.ai,1,4
491,nonwinner15.ai,1,4
551,nonwinner15.ai,1,4
617,nonwinner11.ai,1,4
631,nonwinner02.ai,1,5
633,nonwinner10.ai,1,5
445,nonwinner09.ai,1,5
125,nonwinner06.ai,1,5
370,nonwinner09.ai,1,5
224,nonwinner03.ai,1,5
177,nonwinner08.ai,1,5
351,nonwinner13.ai,1,5
642,hold08.ai,1,5
458,nonwinner04.ai,1,5
439,nonwinner05.ai,1,6
448,nonwinner07.ai,1,6
518,nonwinner04.ai,1,6
592,nonwinner01.ai,1,6
492,nonwinner08.ai,1,6
306,nonwinner13.ai,1,6
453,nonwinner10.ai,1,6
602,nonwinner11.ai,1,6
123,nonwinner10.ai,1,6
469,nonwinner05.ai,1,6
248,nonwinner04.ai,1,7
101,nonwinner15.ai,1,7
468,nonwinner10.ai,1,7
593,nonwinner04.ai,1,7
656,winner02.ai,1,7
50,nonwinner06.ai,1,7
355,nonwinner09.ai,1,7
538,nonwinner07.ai,1,7
329,nonwinner03.ai,1,7
318,nonwinner10.ai,1,7
628,nonwinner07.ai,1,8
430,nonwinner09.ai,1,8
12,nonwinner08.ai,1,8
144,nonwinner14.ai,1,8
219,nonwinner14.ai,1,8
383,nonwinner04.ai,1,8
313,nonwinner07.ai,1,8
593,nonwinner04.ai,1,8
360,nonwinner12.ai,1,8
139,nonwinner05.ai,1,8
626,nonwinner15.ai,1,1
646,hold12.ai,1,1
541,nonwinner02.ai,1,1
547,nonwinner01.ai,1,1
381,nonwinner13.ai,1,1
570,nonwinner12.ai,1,1
543,nonwinner10.ai,1,1
433,nonwinner07.ai,1,1
501,nonwinner13.ai,1,1
146,nonwinner15.ai,1,1
474,nonwinner14.ai,1,2
346,nonwinner02.ai,1,2
522,nonwinner08.ai,1,2
31,nonwinner02.ai,1,2
541,nonwinner02.ai,1,2
49,nonwinner05.ai,1,2
569,nonwinner03.ai,1,2
54,nonwinner14.ai,1,2
19,nonwinner05.ai,1,2
514,nonwinner05.ai,1,2
200,nonwinner06.ai,1,3
456,nonwinner13.ai,1,3
29,nonwinner03.ai,1,3
518,nonwinner04.ai,1,3
500,nonwinner06.ai,1,3
114,nonwinner14.ai,1,3
283,nonwinner07.ai,1,3
389,nonwinner03.ai,1,3
216,nonwinner13.ai,1,3
431,nonwinner15.ai,1,3
569,nonwinner03.ai,1,4
140,nonwinner06.ai,1,4
37,nonwinner01.ai,1,4
75,nonwinner12.ai,1,4
139,nonwinner05.ai,1,4
278,nonwinner04.ai,1,4
401,nonwinner15.ai,1,4
363,nonwinner10.ai,1,4
403,nonwinner07.ai,1,4
106,nonwinner02.ai,1,4
573,nonwinner10.ai,1,5
349,nonwinner05.ai,1,5
537,nonwinner08.ai,1,5
105,nonwinner12.ai,1,5
601,nonwinner02.ai,1,5
624,nonwinner14.ai,1,5
216,nonwinner13.ai,1,5
321,nonwinner13.ai,1,5
382,nonwinner01.ai,1,5
470,nonwinner06.ai,1,5
393,nonwinner10.ai,1,6
386,nonwinner15.ai,1,6
167,nonwinner11.ai,1,6
162,nonwinner08.ai,1,6
129,nonwinner14.ai,1,6
297,nonwinner08.ai,1,6
338,nonwinner04.ai,1,6
415,nonwinner09.ai,1,6
308,nonwinner04.ai,1,6
120,nonwinner12.ai,1,6
166,nonwinner02.ai,1,7
454,nonwinner05.ai,1,7
552,nonwinner08.ai,1,7
159,nonwinner14.ai,1,7
315,nonwinner12.ai,1,7
187,nonwinner01.ai,1,7
594,nonwinner14.ai,1,7
8,nonwinner04.ai,1,7
650,winner01.ai,1,7
473,nonwinner04.ai,1,7
363,nonwinner10.ai,1,8
481,nonwinner02.ai,1,8
291,nonwinner13.ai,1,8
152,nonwinner11.ai,1,8
598,nonwinner07.ai,1,8
435,nonwinner12.ai,1,8
390,nonwinner12.ai,1,8
613,nonwinner07.ai,1,8
381,nonwinner13.ai,1,8
503,nonwinner04.ai,1,8
451,nonwinner02.ai,1,1
153,nonwinner10.ai,1,1
422,nonwinner11.ai,1,1
29,nonwinner03.ai,1,1
435,nonwinner12.ai,1,1
163,nonwinner07.ai,1,1
627,nonwinner08.ai,1,1
461,nonwinner15.ai,1,1
239,nonwinner03.ai,1,1
521,nonwinner15.ai,1,1
498,nonwinner10.ai,1,2
547,nonwinner01.ai,1,2
117,nonwinner08.ai,1,2
360,nonwinner12.ai,1,2
227,nonwinner11.ai,1,2
428,nonwinner04.ai,1,2
659,winner02.ai,1,2
540,nonwinner12.ai,1,2
489,nonwinner14.ai,1,2
475,nonwinner09.ai,1,2
442,nonwinner01.ai,1,3
373,nonwinner07.ai,1,3
185,nonwinner06.ai,1,3
24,nonwinner14.ai,1,3
139,nonwinner05.ai,1,3
142,nonwinner01.ai,1,3
637,hold03.ai,1,3
660,winner02.ai,1,3
362,nonwinner11.ai,1,3
546,nonwinner13.ai,1,3
611,nonwinner15.ai,1,4
519,nonwinner14.ai,1,4
530,nonwinner06.ai,1,4
104,nonwinner03.ai,1,4
316,nonwinner02.ai,1,4
518,nonwinner04.ai,1,4
485,nonwinner06.ai,1,4
306,nonwinner13.ai,1,4
268,nonwinner07.ai,1,4
7,nonwinner01.ai,1,4
88,nonwinner07.ai,1,5
655,winner02.ai,1,5
569,nonwinner03.ai,1,5
325,nonwinner09.ai,1,5
25,nonwinner09.ai,1,5
425,nonwinner06.ai,1,5
360,nonwinner12.ai,1,5
440,nonwinner06.ai,1,5
23,nonwinner04.ai,1,5
274,nonwinner05.ai,1,5
472,nonwinner01.ai,1,6
139,nonwinner05.ai,1,6
67,nonwinner01.ai,1,6
248,nonwinner04.ai,1,6
101,nonwinner15.ai,1,6
406,nonwinner02.ai,1,6
284,nonwinner03.ai,1,6
23,nonwinner04.ai,1,6
372,nonwinner08.ai,1,6
526,nonwinner02.ai,1,6
357,nonwinner08.ai,1,7
170,nonwinner06.ai,1,7
658,winner02.ai,1,7
398,nonwinner04.ai,1,7
317,nonwinner11.ai,1,7
126,nonwinner13.ai,1,7
52,nonwinner01.ai,1,7
351,nonwinner13.ai,1,7
109,nonwinner05.ai,1,7
465,nonwinner12.ai,1,7
405,nonwinner12.ai,1,8
298,nonwinner07.ai,1,8
568,nonwinner07.ai,1,8
296,nonwinner15.ai,1,8
456,nonwinner13.ai,1,8
469,nonwinner05.ai,1,8
75,nonwinner12.ai,1,8
165,nonwinner12.ai,1,8
37,nonwinner01.ai,1,8
376,nonwinner02.ai,1,8
298,nonwinner07.ai,1,1
419,nonwinner03.ai,1,1
229,nonwinner05.ai,1,1
109,nonwinner05.ai,1,1
215,nonwinner06.ai,1,1
432,nonwinner08.ai,1,1
384,nonwinner14.ai,1,1
69,nonwinner14.ai,1,1
52,nonwinner01.ai,1,1
538,nonwinner07.ai,1,1
523,nonwinner07.ai,1,2
369,nonwinner14.ai,1,2
82,nonwinner01.ai,1,2
253,nonwinner07.ai,1,2
282,nonwinner08.ai,1,2
118,nonwinner07.ai,1,2
394,nonwinner05.ai,1,2
399,nonwinner14.ai,1,2
652,winner02.ai,1,2
180,nonwinner12.ai,1,2
386,nonwinner15.ai,1,3
330,nonwinner12.ai,1,3
43,nonwinner07.ai,1,3
242,nonwinner11.ai,1,3
285,nonwinner12.ai,1,3
174,nonwinner14.ai,1,3
414,nonwinner14.ai,1,3
280,nonwinner09.ai,1,3
612,nonwinner08.ai,1,3
457,nonwinner01.ai,1,3
381,nonwinner13.ai,1,4
531,nonwinner13.ai,1,4
142,nonwinner01.ai,1,4
451,nonwinner02.ai,1,4
48,nonwinner10.ai,1,4
317,nonwinner11.ai,1,4
203,nonwinner04.ai,1,4
375,nonwinner12.ai,1,4
43,nonwinner07.ai,1,4
18,nonwinner10.ai,1,4
188,nonwinner04.ai,1,5
182,nonwinner11.ai,1,5
595,nonwinner09.ai,1,5
393,nonwinner10.ai,1,5
46,nonwinner02.ai,1,5
141,nonwinner13.ai,1,5
379,nonwinner05.ai,1,5
191,nonwinner15.ai,1,5
598,nonwinner07.ai,1,5
299,nonwinner03.ai,1,5
184,nonwinner05.ai,1,6
5,nonwinner06.ai,1,6
58,nonwinner07.ai,1,6
593,nonwinner04.ai,1,6
197,nonwinner11.ai,1,6
8,nonwinner04.ai,1,6
141,nonwinner13.ai,1,6
114,nonwinner14.ai,1,6
97,nonwinner01.ai,1,6
103,nonwinner07.ai,1,6
131,nonwinner15.ai,1,7
614,nonwinner03.ai,1,7
369,nonwinner14.ai,1,7
246,nonwinner13.ai,1,7
416,nonwinner15.ai,1,7
546,nonwinner13.ai,1,7
401,nonwinner15.ai,1,7
370,nonwinner09.ai,1,7
466,nonwinner02.ai,1,7
500,nonwinner06.ai,1,7
499,nonwinner05.ai,1,8
166,nonwinner02.ai,1,8
476,nonwinner15.ai,1,8
285,nonwinner12.ai,1,8
159,nonwinner14.ai,1,8
284,nonwinner03.ai,1,8
385,nonwinner09.ai,1,8
578,nonwinner04.ai,1,8
158,nonwinner04.ai,1,8
273,nonwinner10.ai,1,8
308,nonwinner04.ai,1,1
376,nonwinner02.ai,1,1
550,nonwinner09.ai,1,1
623,nonwinner04.ai,1,1
208,nonwinner07.ai,1,1
285,nonwinner12.ai,1,1
106,nonwinner02.ai,1,1
467,nonwinner11.ai,1,1
444,nonwinner14.ai,1,1
480,nonwinner12.ai,1,1
27,nonwinner08.ai,1,2
384,nonwinner14.ai,1,2
292,nonwinner01.ai,1,2
199,nonwinner05.ai,1,2
658,winner02.ai,1,2
310,nonwinner09.ai,1,2
657,winner02.ai,1,2
508,nonwinner07.ai,1,2
223,nonwinner07.ai,1,2
579,nonwinner14.ai,1,2
354,nonwinner14.ai,1,3
16,nonwinner02.ai,1,3
437,nonwinner11.ai,1,3
418,nonwinner07.ai,1,3
646,hold12.ai,1,3
630,nonwinner12.ai,1,3
175,nonwinner09.ai,1,3
385,nonwinner09.ai,1,3
372,nonwinner08.ai,1,3
532,nonwinner01.ai,1,3
408,nonwinner10.ai,1,4
54,nonwinner14.ai,1,4
300,nonwinner12.ai,1,4
147,nonwinner08.ai,1,4
47,nonwinner11.ai,1,4
624,nonwinner14.ai,1,4
272,nonwinner11.ai,1,4
234,nonwinner14.ai,1,4
486,nonwinner13.ai,1,4
360,nonwinner12.ai,1,4
590,nonwinner06.ai,1,5
524,nonwinner03.ai,1,5
559,nonwinner05.ai,1,5
194,nonwinner03.ai,1,5
160,nonwinner09.ai,1,5
245,nonwinner06.ai,1,5
208,nonwinner07.ai,1,5
24,nonwinner14.ai,1,5
29,nonwinner03.ai,1,5
397,nonwinner01.ai,1,5
204,nonwinner14.ai,1,6
505,nonwinner09.ai,1,6
637,hold03.ai,1,6
399,nonwinner14.ai,1,6
651,winner02.ai,1,6
640,hold06.ai,1,6
311,nonwinner15.ai,1,6
257,nonwinner11.ai,1,6
211,nonwinner02.ai,1,6
538,nonwinner07.ai,1,6
353,nonwinner04.ai,1,7
97,nonwinner01.ai,1,7
275,nonwinner06.ai,1,7
403,nonwinner07.ai,1,7
251,nonwinner15.ai,1,7
456,nonwinner13.ai,1,7
334,nonwinner05.ai,1,7
167,nonwinner11.ai,1,7
280,nonwinner09.ai,1,7
214,nonwinner05.ai,1,7
500,nonwinner06.ai,1,8
61,nonwinner02.ai,1,8
557,nonwinner11.ai,1,8
595,nonwinner09.ai,1,8
297,nonwinner08.ai,1,8
544,nonwinner05.ai,1,8
630,nonwinner12.ai,1,8
199,nonwinner05.ai,1,8
234,nonwinner14.ai,1,8
543,nonwinner10.ai,1,8
135,nonwinner12.ai,1,1
268,nonwinner07.ai,1,1
23,nonwinner04.ai,1,1
455,nonwinner06.ai,1,1
417,nonwinner08.ai,1,1
300,nonwinner12.ai,1,1
92,nonwinner11.ai,1,1
351,nonwinner13.ai,1,1
141,nonwinner13.ai,1,1
459,nonwinner14.ai,1,1
558,nonwinner10.ai,1,2
315,nonwinner12.ai,1,2
341,nonwinner15.ai,1,2
105,nonwinner12.ai,1,2
519,nonwinner14.ai,1,2
655,winner02.ai,1,2
393,nonwinner10.ai,1,2
582,nonwinner08.ai,1,2
338,nonwinner04.ai,1,2
353,nonwinner04.ai,1,2
496,nonwinner02.ai,1,3
233,nonwinner04.ai,1,3
642,hold08.ai,1,3
249,nonwinner14.ai,1,3
173,nonwinner04.ai,1,3
189,nonwinner14.ai,1,3
18,nonwinner10.ai,1,3
625,nonwinner09.ai,1,3
331,nonwinner02.ai,1,3
371,nonwinner15.ai,1,3
542,nonwinner11.ai,1,4
584,nonwinner03.ai,1,4
493,nonwinner07.ai,1,4
601,nonwinner02.ai,1,4
468,nonwinner10.ai,1,4
365,nonwinner06.ai,1,4
429,nonwinner14.ai,1,4
202,nonwinner01.ai,1,4
295,nonwinner09.ai,1,4
31,nonwinner02.ai,1,4
583,nonwinner07.ai,1,5
365,nonwinner06.ai,1,5
56,nonwinner15.ai,1,5
130,nonwinner09.ai,1,5
558,nonwinner10.ai,1,5
248,nonwinner04.ai,1,5
375,nonwinner12.ai,1,5
571,nonwinner02.ai,1,5
483,nonwinner10.ai,1,5
484,nonwinner05.ai,1,5
157,nonwinner01.ai,1,6
46,nonwinner02.ai,1,6
20,nonwinner06.ai,1,6
450,nonwinner12.ai,1,6
24,nonwinner14.ai,1,6
39,nonwinner14.ai,1,6
564,nonwinner14.ai,1,6
255,nonwinner12.ai,1,6
130,nonwinner09.ai,1,6
468,nonwinner10.ai,1,6
657,winner02.ai,1,7
243,nonwinner10.ai,1,7
172,nonwinner01.ai,1,7
402,nonwinner08.ai,1,7
44,nonwinner03.ai,1,7
586,nonwinner02.ai,1,7
190,nonwinner09.ai,1,7
62,nonwinner11.ai,1,7
379,nonwinner05.ai,1,7
152,nonwinner11.ai,1,7
24,nonwinner14.ai,1,8
540,nonwinner12.ai,1,8
23,nonwinner04.ai,1,8
246,nonwinner13.ai,1,8
505,nonwinner09.ai,1,8
425,nonwinner06.ai,1,8
21,nonwinner13.ai,1,8
482,nonwinner11.ai,1,8
553,nonwinner07.ai,1,8
516,nonwinner13.ai,1,8
148,nonwinner07.ai,1,1
346,nonwinner02.ai,1,1
563,nonwinner04.ai,1,1
137,nonwinner11.ai,1,1
56,nonwinner15.ai,1,1
429,nonwinner14.ai,1,1
79,nonwinner05.ai,1,1
392,nonwinner11.ai,1,1
226,nonwinner02.ai,1,1
260,nonwinner06.ai,1,1
344,nonwinner03.ai,1,2
600,nonwinner12.ai,1,2
548,nonwinner04.ai,1,2
188,nonwinner04.ai,1,2
34,nonwinner05.ai,1,2
100,nonwinner09.ai,1,2
48,nonwinner10.ai,1,2
632,nonwinner11.ai,1,2
404,nonwinner03.ai,1,2
194,nonwinner03.ai,1,2
226,nonwinner02.ai,1,3
101,nonwinner15.ai,1,3
467,nonwinner11.ai,1,3
609,nonwinner14.ai,1,3
6,nonwinner13.ai,1,3
379,nonwinner05.ai,1,3
648,hold14.ai,1,3
413,nonwinner04.ai,1,3
128,nonwinner04.ai,1,3
58,nonwinner07.ai,1,3
61,nonwinner02.ai,1,4
411,nonwinner13.ai,1,4
132,nonwinner08.ai,1,4
353,nonwinner04.ai,1,4
562,nonwinner01.ai,1,4
621,nonwinner13.ai,1,4
465,nonwinner12.ai,1,4
598,nonwinner07.ai,1,4
201,nonwinner13.ai,1,4
339,nonwinner14.ai,1,4
352,nonwinner01.ai,1,5
44,nonwinner03.ai,1,5
499,nonwinner05.ai,1,5
231,nonwinner13.ai,1,5
65,nonwinner06.ai,1,5
163,nonwinner07.ai,1,5
20,nonwinner06.ai,1,5
578,nonwinner04.ai,1,5
30,nonwinner12.ai,1,5
37,nonwinner01.ai,1,5
268,nonwinner07.ai,1,6
296,nonwinner15.ai,1,6
38,nonwinner04.ai,1,6
398,nonwinner04.ai,1,6
403,nonwinner07.ai,1,6
490,nonwinner09.ai,1,6
574,nonwinner05.ai,1,6
355,nonwinner09.ai,1,6
287,nonwinner11.ai,1,6
305,nonwinner06.ai,1,6
239,nonwinner03.ai,1,7
322,nonwinner01.ai,1,7
536,nonwinner15.ai,1,7
102,nonwinner08.ai,1,7
470,nonwinner06.ai,1,7
490,nonwinner09.ai,1,7
125,nonwinner06.ai,1,7
237,nonwinner08.ai,1,7
288,nonwinner10.ai,1,7
542,nonwinner11.ai,1,7
63,nonwinner10.ai,1,8
119,nonwinner03.ai,1,8
235,nonwinner09.ai,1,8
483,nonwinner10.ai,1,8
101,nonwinner15.ai,1,8
645,hold11.ai,1,8
196,nonwinner02.ai,1,8
625,nonwinner09.ai,1,8
22,nonwinner01.ai,1,8
565,nonwinner09.ai,1,8
536,nonwinner15.ai,1,1
602,nonwinner11.ai,1,1
306,nonwinner13.ai,1,1
136,nonwinner02.ai,1,1
324,nonwinner14.ai,1,1
76,nonwinner02.ai,1,1
630,nonwinner12.ai,1,1
311,nonwinner15.ai,1,1
15,nonwinner12.ai,1,1
213,nonwinner10.ai,1,1
348,nonwinner10.ai,1,2
409,nonwinner05.ai,1,2
45,nonwinner12.ai,1,2
468,nonwinner10.ai,1,2
432,nonwinner08.ai,1,2
615,nonwinner12.ai,1,2
270,nonwinner12.ai,1,2
187,nonwinner01.ai,1,2
445,nonwinner09.ai,1,2
557,nonwinner11.ai,1,2
150,nonwinner12.ai,1,3
450,nonwinner12.ai,1,3
267,nonwinner08.ai,1,3
328,nonwinner07.ai,1,3
589,nonwinner05.ai,1,3
378,nonwinner10.ai,1,3
424,nonwinner05.ai,1,3
511,nonwinner02.ai,1,3
309,nonwinner14.ai,1,3
278,nonwinner04.ai,1,3
545,nonwinner06.ai,1,4
416,nonwinner15.ai,1,4
336,nonwinner13.ai,1,4
187,nonwinner01.ai,1,4
649,hold15.ai,1,4
252,nonwinner08.ai,1,4
121,nonwinner02.ai,1,4
86,nonwinner15.ai,1,4
446,nonwinner15.ai,1,4
438,nonwinner10.ai,1,4
616,nonwinner02.ai,1,5
432,nonwinner08.ai,1,5
98,nonwinner04.ai,1,5
510,nonwinner12.ai,1,5
185,nonwinner06.ai,1,5
504,nonwinner14.ai,1,5
610,nonwinner09.ai,1,5
102,nonwinner08.ai,1,5
495,nonwinner12.ai,1,5
64,nonwinner05.ai,1,5
534,nonwinner14.ai,1,6
382,nonwinner01.ai,1,6
153,nonwinner10.ai,1,6
260,nonwinner06.ai,1,6
473,nonwinner04.ai,1,6
127,nonwinner01.ai,1,6
481,nonwinner02.ai,1,6
617,nonwinner11.ai,1,6
531,nonwinner13.ai,1,6
171,nonwinner13.ai,1,6
58,nonwinner07.ai,1,7
497,nonwinner11.ai,1,7
620,nonwinner06.ai,1,7
540,nonwinner12.ai,1,7
175,nonwinner09.ai,1,7
273,nonwinner10.ai,1,7
517,nonwinner01.ai,1,7
564,nonwinner14.ai,1,7
41,nonwinner15.ai,1,7
484,nonwinner05.ai,1,7
56,nonwinner15.ai,1,8
638,hold04.ai,1,8
555,nonwinner12.ai,1,8
71,nonwinner15.ai,1,8
305,nonwinner06.ai,1,8
307,nonwinner01.ai,1,8
113,nonwinner04.ai,1,8
86,nonwinner15.ai,1,8
233,nonwinner04.ai,1,8
290,nonwinner06.ai,1,8
203,nonwinner04.ai,1,1
507,nonwinner08.ai,1,1
173,nonwinner04.ai,1,1
559,nonwinner05.ai,1,1
374,nonwinner03.ai,1,1
293,nonwinner04.ai,1,1
178,nonwinner07.ai,1,1
142,nonwinner01.ai,1,1
255,nonwinner12.ai,1,1
64,nonwinner05.ai,1,1
42,nonwinner08.ai,1,2
311,nonwinner15.ai,1,2
254,nonwinner03.ai,1,2
386,nonwinner15.ai,1,2
126,nonwinner13.ai,1,2
354,nonwinner14.ai,1,2
456,nonwinner13.ai,1,2
350,nonwinner06.ai,1,2
472,nonwinner01.ai,1,2
476,nonwinner15.ai,1,2
367,nonwinner01.ai,1,3
95,nonwinner06.ai,1,3
230,nonwinner06.ai,1,3
611,nonwinner15.ai,1,3
419,nonwinner03.ai,1,3
617,nonwinner11.ai,1,3
51,nonwinner13.ai,1,3
652,winner02.ai,1,3
515,nonwinner06.ai,1,3
317,nonwinner11.ai,1,3
342,nonwinner08.ai,1,4
270,nonwinner12.ai,1,4
533,nonwinner04.ai,1,4
183,nonwinner10.ai,1,4
151,nonwinner02.ai,1,4
351,nonwinner13.ai,1,4
422,nonwinner11.ai,1,4
423,nonwinner10.ai,1,4
604,nonwinner05.ai,1,4
431,nonwinner15.ai,1,4
171,nonwinner13.ai,1,5
487,nonwinner01.ai,1,5
99,nonwinner14.ai,1,5
335,nonwinner06.ai,1,5
253,nonwinner07.ai,1,5
398,nonwinner04.ai,1,5
35,nonwinner06.ai,1,5
257,nonwinner11.ai,1,5
546,nonwinner13.ai,1,5
109,nonwinner05.ai,1,5
555,nonwinner12.ai,1,6
363,nonwinner10.ai,1,6
329,nonwinner03.ai,1,6
480,nonwinner12.ai,1,6
313,nonwinner07.ai,1,6
172,nonwinner01.ai,1,6
14,nonwinner03.ai,1,6
591,nonwinner13.ai,1,6
503,nonwinner04.ai,1,6
49,nonwinner05.ai,1,6
1,nonwinner02.ai,1,7
13,nonwinner07.ai,1,7
515,nonwinner06.ai,1,7
574,nonwinner05.ai,1,7
260,nonwinner06.ai,1,7
257,nonwinner11.ai,1,7
568,nonwinner07.ai,1,7
35,nonwinner06.ai,1,7
556,nonwinner02.ai,1,7
589,nonwinner05.ai,1,7
178,nonwinner07.ai,1,8
584,nonwinner03.ai,1,8
215,nonwinner06.ai,1,8
571,nonwinner02.ai,1,8
416,nonwinner15.ai,1,8
88,nonwinner07.ai,1,8
191,nonwinner15.ai,1,8
602,nonwinner11.ai,1,8
444,nonwinner14.ai,1,8
569,nonwinner03.ai,1,8
405,nonwinner12.ai,1,1
353,nonwinner04.ai,1,1
62,nonwinner11.ai,1,1
116,nonwinner15.ai,1,1
18,nonwinner10.ai,1,1
631,nonwinner02.ai,1,1
113,nonwinner04.ai,1,1
582,nonwinner08.ai,1,1
385,nonwinner09.ai,1,1
472,nonwinner01.ai,1,1
431,nonwinner15.ai,1,2
298,nonwinner07.ai,1,2
603,nonwinner10.ai,1,2
625,nonwinner09.ai,1,2
597,nonwinner08.ai,1,2
18,nonwinner10.ai,1,2
649,hold15.ai,1,2
357,nonwinner08.ai,1,2
5,nonwinner06.ai,1,2
104,nonwinner03.ai,1,2
416,nonwinner15.ai,1,3
253,nonwinner07.ai,1,3
32,nonwinner11.ai,1,3
321,nonwinner13.ai,1,3
507,nonwinner08.ai,1,3
91,nonwinner02.ai,1,3
433,nonwinner07.ai,1,3
545,nonwinner06.ai,1,3
631,nonwinner02.ai,1,3
286,nonwinner02.ai,1,3
456,nonwinner13.ai,1,4
153,nonwinner10.ai,1,4
265,nonwinner09.ai,1,4
220,nonwinner09.ai,1,4
320,nonwinner06.ai,1,4
629,nonwinner03.ai,1,4
141,nonwinner13.ai,1,4
599,nonwinner03.ai,1,4
143,nonwinner04.ai,1,4
406,nonwinner02.ai,1,4
77,nonwinner11.ai,1,5
533,nonwinner04.ai,1,5
168,nonwinner10.ai,1,5
451,nonwinner02.ai,1,5
545,nonwinner06.ai,1,5
307,nonwinner01.ai,1,5
618,nonwinner10.ai,1,5
72,nonwinner08.ai,1,5
562,nonwinner01.ai,1,5
52,nonwinner01.ai,1,5
314,nonwinner03.ai,1,6
559,nonwinner05.ai,1,6
26,nonwinner15.ai,1,6
226,nonwinner02.ai,1,6
229,nonwinner05.ai,1,6
616,nonwinner02.ai,1,6
517,nonwinner01.ai,1,6
358,nonwinner07.ai,1,6
9,nonwinner14.ai,1,6
222,nonwinner08.ai,1,6
654,winner02.ai,1,7
204,nonwinner14.ai,1,7
474,nonwinner14.ai,1,7
626,nonwinner15.ai,1,7
655,winner02.ai,1,7
545,nonwinner06.ai,1,7
361,nonwinner02.ai,1,7
29,nonwinner03.ai,1,7
577,nonwinner01.ai,1,7
491,nonwinner15.ai,1,7
125,nonwinner06.ai,1,8
44,nonwinner03.ai,1,8
62,nonwinner11.ai,1,8
107,nonwinner11.ai,1,8
355,nonwinner09.ai,1,8
616,nonwinner02.ai,1,8
186,nonwinner13.ai,1,8
362,nonwinner11.ai,1,8
2,nonwinner11.ai,1,8
