TKT,I1,P,Up
454,nonwinner07.ai,1,3
624,winner03.ai,1,3
37,nonwinner03.ai,1,3
9,nonwinner09.ai,1,3
329,nonwinner09.ai,1,3
315,nonwinner04.ai,1,3
36,nonwinner06.ai,1,4
126,nonwinner06.ai,1,4
148,nonwinner10.ai,1,4
46,nonwinner06.ai,1,4
361,nonwinner08.ai,1,4
497,nonwinner03.ai,1,4
56,nonwinner06.ai,1,4
10,nonwinner01.ai,1,4
161,nonwinner08.ai,1,4
146,nonwinner06.ai,1,4
409,nonwinner09.ai,1,5
12,nonwinner02.ai,1,5
449,nonwinner09.ai,1,5
365,nonwinner04.ai,1,5
206,nonwinner06.ai,1,5
122,nonwinner02.ai,1,5
134,nonwinner07.ai,1,5
286,nonwinner06.ai,1,5
238,nonwinner10.ai,1,5
656,winner04.ai,1,5
190,nonwinner01.ai,1,6
269,nonwinner09.ai,1,6
426,nonwinner06.ai,1,6
103,nonwinner05.ai,1,6
577,nonwinner03.ai,1,6
604,hold04.ai,1,6
346,nonwinner06.ai,1,6
565,nonwinner04.ai,1,6
581,nonwinner08.ai,1,6
515,nonwinner04.ai,1,6
279,nonwinner09.ai,1,7
66,nonwinner06.ai,1,7
396,nonwinner06.ai,1,7
379,nonwinner09.ai,1,7
327,nonwinner03.ai,1,7
90,nonwinner01.ai,1,7
196,nonwinner06.ai,1,7
436,nonwinner06.ai,1,7
369,nonwinner09.ai,1,7
81,nonwinner08.ai,1,7
20,nonwinner01.ai,1,8
171,nonwinner08.ai,1,8
251,nonwinner08.ai,1,8
363,nonwinner05.ai,1,8
607,hold07.ai,1,8
293,nonwinner05.ai,1,8
30,nonwinner01.ai,1,8
462,nonwinner02.ai,1,8
38,nonwinner10.ai,1,8
62,nonwinner02.ai,1,8
18,nonwinner10.ai,1,1
271,nonwinner08.ai,1,1
292,nonwinner02.ai,1,1
221,nonwinner08.ai,1,1
572,nonwinner02.ai,1,1
359,nonwinner09.ai,1,1
308,nonwinner10.ai,1,1
386,nonwinner06.ai,1,1
117,nonwinner03.ai,1,1
573,nonwinner05.ai,1,1
403,nonwinner05.ai,1,2
454,nonwinner07.ai,1,2
234,nonwinner07.ai,1,2
226,nonwinner06.ai,1,2
468,nonwinner10.ai,1,2
55,nonwinner04.ai,1,2
158,nonwinner10.ai,1,2
275,nonwinner04.ai,1,2
379,nonwinner09.ai,1,2
178,nonwinner10.ai,1,2
512,nonwinner02.ai,1,3
593,nonwinner05.ai,1,3
166,nonwinner06.ai,1,3
616,winner01.ai,1,3
639,winner04.ai,1,3
299,nonwinner09.ai,1,3
255,nonwinner04.ai,1,3
258,nonwinner10.ai,1,3
14,nonwinner07.ai,1,3
375,nonwinner04.ai,1,3
190,nonwinner01.ai,1,4
645,winner04.ai,1,4
536,nonwinner06.ai,1,4
415,nonwinner04.ai,1,4
14,nonwinner07.ai,1,4
642,winner04.ai,1,4
47,nonwinner03.ai,1,4
654,winner04.ai,1,4
632,winner03.ai,1,4
505,nonwinner04.ai,1,4
233,nonwinner05.ai,1,5
370,nonwinner01.ai,1,5
64,nonwinner07.ai,1,5
211,nonwinner08.ai,1,5
41,nonwinner08.ai,1,5
180,nonwinner01.ai,1,5
81,nonwinner08.ai,1,5
292,nonwinner02.ai,1,5
474,nonwinner07.ai,1,5
426,nonwinner06.ai,1,5
595,nonwinner04.ai,1,6
95,nonwinner04.ai,1,6
130,nonwinner01.ai,1,6
477,nonwinner03.ai,1,6
445,nonwinner04.ai,1,6
530,nonwinner01.ai,1,6
129,nonwinner09.ai,1,6
454,nonwinner07.ai,1,6
412,nonwinner02.ai,1,6
138,nonwinner10.ai,1,6
383,nonwinner05.ai,1,7
45,nonwinner04.ai,1,7
33,nonwinner05.ai,1,7
311,nonwinner08.ai,1,7
149,nonwinner09.ai,1,7
394,nonwinner07.ai,1,7
181,nonwinner08.ai,1,7
445,nonwinner04.ai,1,7
12,nonwinner02.ai,1,7
156,nonwinner06.ai,1,7
416,nonwinner06.ai,1,8
63,nonwinner05.ai,1,8
389,nonwinner09.ai,1,8
144,nonwinner07.ai,1,8
649,winner04.ai,1,8
11,nonwinner08.ai,1,8
548,nonwinner10.ai,1,8
105,nonwinner04.ai,1,8
546,nonwinner06.ai,1,8
584,nonwinner07.ai,1,8
367,nonwinner03.ai,1,1
239,nonwinner09.ai,1,1
472,nonwinner02.ai,1,1
599,nonwinner09.ai,1,1
8,nonwinner10.ai,1,1
70,nonwinner01.ai,1,1
54,nonwinner07.ai,1,1
501,nonwinner08.ai,1,1
484,nonwinner07.ai,1,1
322,nonwinner02.ai,1,1
20,nonwinner01.ai,1,2
264,nonwinner07.ai,1,2
617,winner02.ai,1,2
239,nonwinner09.ai,1,2
132,nonwinner02.ai,1,2
393,nonwinner05.ai,1,2
487,nonwinner03.ai,1,2
187,nonwinner03.ai,1,2
532,nonwinner02.ai,1,2
273,nonwinner05.ai,1,2
204,nonwinner07.ai,1,3
654,winner04.ai,1,3
472,nonwinner02.ai,1,3
597,nonwinner03.ai,1,3
135,nonwinner04.ai,1,3
89,nonwinner09.ai,1,3
628,winner03.ai,1,3
478,nonwinner10.ai,1,3
160,nonwinner01.ai,1,3
201,nonwinner08.ai,1,3
184,nonwinner07.ai,1,4
454,nonwinner07.ai,1,4
467,nonwinner03.ai,1,4
521,nonwinner08.ai,1,4
163,nonwinner05.ai,1,4
295,nonwinner04.ai,1,4
460,nonwinner01.ai,1,4
104,nonwinner07.ai,1,4
353,nonwinner05.ai,1,4
200,nonwinner01.ai,1,4
271,nonwinner08.ai,1,5
70,nonwinner01.ai,1,5
380,nonwinner01.ai,1,5
232,nonwinner02.ai,1,5
90,nonwinner01.ai,1,5
121,nonwinner08.ai,1,5
352,nonwinner02.ai,1,5
108,nonwinner10.ai,1,5
518,nonwinner10.ai,1,5
124,nonwinner07.ai,1,5
297,nonwinner03.ai,1,6
650,winner04.ai,1,6
578,nonwinner10.ai,1,6
288,nonwinner10.ai,1,6
250,nonwinner01.ai,1,6
261,nonwinner08.ai,1,6
586,nonwinner06.ai,1,6
298,nonwinner10.ai,1,6
6,nonwinner06.ai,1,6
80,nonwinner01.ai,1,6
302,nonwinner02.ai,1,7
143,nonwinner05.ai,1,7
37,nonwinner03.ai,1,7
520,nonwinner01.ai,1,7
15,nonwinner04.ai,1,7
587,nonwinner03.ai,1,7
460,nonwinner01.ai,1,7
622,winner02.ai,1,7
68,nonwinner10.ai,1,7
489,nonwinner09.ai,1,7
495,nonwinner04.ai,1,8
461,nonwinner08.ai,1,8
59,nonwinner09.ai,1,8
576,nonwinner06.ai,1,8
427,nonwinner03.ai,1,8
123,nonwinner05.ai,1,8
159,nonwinner09.ai,1,8
574,nonwinner07.ai,1,8
285,nonwinner04.ai,1,8
209,nonwinner09.ai,1,8
126,nonwinner06.ai,1,1
356,nonwinner06.ai,1,1
497,nonwinner03.ai,1,1
567,nonwinner03.ai,1,1
523,nonwinner05.ai,1,1
82,nonwinner02.ai,1,1
354,nonwinner07.ai,1,1
415,nonwinner04.ai,1,1
336,nonwinner06.ai,1,1
2,nonwinner02.ai,1,1
577,nonwinner03.ai,1,2
400,nonwinner01.ai,1,2
399,nonwinner09.ai,1,2
590,nonwinner01.ai,1,2
358,nonwinner10.ai,1,2
325,nonwinner04.ai,1,2
138,nonwinner10.ai,1,2
146,nonwinner06.ai,1,2
251,nonwinner08.ai,1,2
291,nonwinner08.ai,1,2
181,nonwinner08.ai,1,3
336,nonwinner06.ai,1,3
482,nonwinner02.ai,1,3
265,nonwinner04.ai,1,3
608,hold08.ai,1,3
103,nonwinner05.ai,1,3
552,nonwinner02.ai,1,3
284,nonwinner07.ai,1,3
297,nonwinner03.ai,1,3
273,nonwinner05.ai,1,3
611,hold11.ai,1,4
341,nonwinner08.ai,1,4
30,nonwinner01.ai,1,4
531,nonwinner08.ai,1,4
404,nonwinner07.ai,1,4
97,nonwinner03.ai,1,4
465,nonwinner04.ai,1,4
309,nonwinner09.ai,1,4
246,nonwinner06.ai,1,4
284,nonwinner07.ai,1,4
527,nonwinner03.ai,1,5
6,nonwinner06.ai,1,5
308,nonwinner10.ai,1,5
288,nonwinner10.ai,1,5
487,nonwinner03.ai,1,5
242,nonwinner02.ai,1,5
642,winner04.ai,1,5
317,nonwinner03.ai,1,5
51,nonwinner08.ai,1,5
440,nonwinner01.ai,1,5
304,nonwinner07.ai,1,6
284,nonwinner07.ai,1,6
49,nonwinner09.ai,1,6
620,winner02.ai,1,6
50,nonwinner01.ai,1,6
521,nonwinner08.ai,1,6
486,nonwinner06.ai,1,6
125,nonwinner04.ai,1,6
286,nonwinner06.ai,1,6
475,nonwinner04.ai,1,6
294,nonwinner07.ai,1,7
617,winner02.ai,1,7
468,nonwinner10.ai,1,7
274,nonwinner07.ai,1,7
391,nonwinner08.ai,1,7
243,nonwinner05.ai,1,7
85,nonwinner04.ai,1,7
625,winner03.ai,1,7
192,nonwinner02.ai,1,7
246,nonwinner06.ai,1,7
437,nonwinner03.ai,1,8
156,nonwinner06.ai,1,8
300,nonwinner01.ai,1,8
634,winner03.ai,1,8
374,nonwinner07.ai,1,8
203,nonwinner05.ai,1,8
230,nonwinner01.ai,1,8
242,nonwinner02.ai,1,8
282,nonwinner02.ai,1,8
554,nonwinner07.ai,1,8
125,nonwinner04.ai,1,1
365,nonwinner04.ai,1,1
382,nonwinner02.ai,1,1
655,winner04.ai,1,1
43,nonwinner05.ai,1,1
37,nonwinner03.ai,1,1
33,nonwinner05.ai,1,1
171,nonwinner08.ai,1,1
331,nonwinner08.ai,1,1
499,nonwinner09.ai,1,1
51,nonwinner08.ai,1,2
306,nonwinner06.ai,1,2
352,nonwinner02.ai,1,2
484,nonwinner07.ai,1,2
242,nonwinner02.ai,1,2
137,nonwinner03.ai,1,2
604,hold04.ai,1,2
185,nonwinner04.ai,1,2
380,nonwinner01.ai,1,2
368,nonwinner10.ai,1,2
290,nonwinner01.ai,1,3
592,nonwinner02.ai,1,3
225,nonwinner04.ai,1,3
74,nonwinner07.ai,1,3
49,nonwinner09.ai,1,3
602,hold02.ai,1,3
495,nonwinner04.ai,1,3
271,nonwinner08.ai,1,3
272,nonwinner02.ai,1,3
354,nonwinner07.ai,1,3
220,nonwinner01.ai,1,4
100,nonwinner01.ai,1,4
543,nonwinner05.ai,1,4
201,nonwinner08.ai,1,4
622,winner02.ai,1,4
227,nonwinner03.ai,1,4
445,nonwinner04.ai,1,4
73,nonwinner05.ai,1,4
90,nonwinner01.ai,1,4
271,nonwinner08.ai,1,4
204,nonwinner07.ai,1,5
13,nonwinner05.ai,1,5
198,nonwinner10.ai,1,5
493,nonwinner05.ai,1,5
24,nonwinner07.ai,1,5
555,nonwinner04.ai,1,5
488,nonwinner10.ai,1,5
360,nonwinner01.ai,1,5
397,nonwinner03.ai,1,5
47,nonwinner03.ai,1,5
582,nonwinner02.ai,1,6
258,nonwinner10.ai,1,6
303,nonwinner05.ai,1,6
44,nonwinner07.ai,1,6
523,nonwinner05.ai,1,6
70,nonwinner01.ai,1,6
423,nonwinner05.ai,1,6
51,nonwinner08.ai,1,6
459,nonwinner09.ai,1,6
397,nonwinner03.ai,1,6
623,winner02.ai,1,7
134,nonwinner07.ai,1,7
313,nonwinner05.ai,1,7
20,nonwinner01.ai,1,7
441,nonwinner08.ai,1,7
259,nonwinner09.ai,1,7
653,winner04.ai,1,7
433,nonwinner05.ai,1,7
557,nonwinner03.ai,1,7
403,nonwinner05.ai,1,7
478,nonwinner10.ai,1,8
28,nonwinner10.ai,1,8
177,nonwinner03.ai,1,8
24,nonwinner07.ai,1,8
627,winner03.ai,1,8
67,nonwinner03.ai,1,8
626,winner03.ai,1,8
421,nonwinner08.ai,1,8
414,nonwinner07.ai,1,8
354,nonwinner07.ai,1,8
630,winner03.ai,1,1
68,nonwinner10.ai,1,1
427,nonwinner03.ai,1,1
297,nonwinner03.ai,1,1
553,nonwinner05.ai,1,1
371,nonwinner08.ai,1,1
116,nonwinner06.ai,1,1
161,nonwinner08.ai,1,1
590,nonwinner01.ai,1,1
48,nonwinner10.ai,1,1
477,nonwinner03.ai,1,2
576,nonwinner06.ai,1,2
5,nonwinner04.ai,1,2
183,nonwinner05.ai,1,2
66,nonwinner06.ai,1,2
113,nonwinner05.ai,1,2
293,nonwinner05.ai,1,2
23,nonwinner05.ai,1,2
506,nonwinner06.ai,1,2
489,nonwinner09.ai,1,2
420,nonwinner01.ai,1,3
87,nonwinner03.ai,1,3
187,nonwinner03.ai,1,3
384,nonwinner07.ai,1,3
130,nonwinner01.ai,1,3
410,nonwinner01.ai,1,3
11,nonwinner08.ai,1,3
183,nonwinner05.ai,1,3
195,nonwinner04.ai,1,3
498,nonwinner10.ai,1,3
312,nonwinner02.ai,1,4
243,nonwinner05.ai,1,4
616,winner01.ai,1,4
136,nonwinner06.ai,1,4
378,nonwinner10.ai,1,4
362,nonwinner02.ai,1,4
203,nonwinner05.ai,1,4
476,nonwinner06.ai,1,4
33,nonwinner05.ai,1,4
573,nonwinner05.ai,1,4
3,nonwinner05.ai,1,5
638,winner04.ai,1,5
621,winner02.ai,1,5
620,winner02.ai,1,5
534,nonwinner07.ai,1,5
257,nonwinner03.ai,1,5
548,nonwinner10.ai,1,5
624,winner03.ai,1,5
282,nonwinner02.ai,1,5
478,nonwinner10.ai,1,5
447,nonwinner03.ai,1,6
334,nonwinner07.ai,1,6
647,winner04.ai,1,6
384,nonwinner07.ai,1,6
489,nonwinner09.ai,1,6
175,nonwinner04.ai,1,6
63,nonwinner05.ai,1,6
279,nonwinner09.ai,1,6
94,nonwinner07.ai,1,6
481,nonwinner08.ai,1,6
589,nonwinner09.ai,1,7
115,nonwinner04.ai,1,7
136,nonwinner06.ai,1,7
77,nonwinner03.ai,1,7
176,nonwinner06.ai,1,7
511,nonwinner08.ai,1,7
323,nonwinner05.ai,1,7
535,nonwinner04.ai,1,7
74,nonwinner07.ai,1,7
507,nonwinner03.ai,1,7
452,nonwinner02.ai,1,8
39,nonwinner09.ai,1,8
553,nonwinner05.ai,1,8
139,nonwinner09.ai,1,8
76,nonwinner06.ai,1,8
594,nonwinner07.ai,1,8
501,nonwinner08.ai,1,8
97,nonwinner03.ai,1,8
134,nonwinner07.ai,1,8
400,nonwinner01.ai,1,8
530,nonwinner01.ai,1,1
631,winner03.ai,1,1
514,nonwinner07.ai,1,1
173,nonwinner05.ai,1,1
286,nonwinner06.ai,1,1
625,winner03.ai,1,1
475,nonwinner04.ai,1,1
41,nonwinner08.ai,1,1
285,nonwinner04.ai,1,1
493,nonwinner05.ai,1,1
581,nonwinner08.ai,1,2
292,nonwinner02.ai,1,2
258,nonwinner10.ai,1,2
345,nonwinner04.ai,1,2
85,nonwinner04.ai,1,2
278,nonwinner10.ai,1,2
127,nonwinner03.ai,1,2
494,nonwinner07.ai,1,2
417,nonwinner03.ai,1,2
168,nonwinner10.ai,1,2
531,nonwinner08.ai,1,3
79,nonwinner09.ai,1,3
637,winner04.ai,1,3
550,nonwinner01.ai,1,3
340,nonwinner01.ai,1,3
467,nonwinner03.ai,1,3
483,nonwinner05.ai,1,3
387,nonwinner03.ai,1,3
146,nonwinner06.ai,1,3
502,nonwinner02.ai,1,3
340,nonwinner01.ai,1,4
431,nonwinner08.ai,1,4
45,nonwinner04.ai,1,4
101,nonwinner08.ai,1,4
339,nonwinner09.ai,1,4
38,nonwinner10.ai,1,4
419,nonwinner09.ai,1,4
113,nonwinner05.ai,1,4
552,nonwinner02.ai,1,4
145,nonwinner04.ai,1,4
543,nonwinner05.ai,1,5
190,nonwinner01.ai,1,5
100,nonwinner01.ai,1,5
540,nonwinner01.ai,1,5
514,nonwinner07.ai,1,5
227,nonwinner03.ai,1,5
55,nonwinner04.ai,1,5
470,nonwinner01.ai,1,5
396,nonwinner06.ai,1,5
290,nonwinner01.ai,1,5
311,nonwinner08.ai,1,6
545,nonwinner04.ai,1,6
602,hold02.ai,1,6
624,winner03.ai,1,6
248,nonwinner10.ai,1,6
98,nonwinner10.ai,1,6
112,nonwinner02.ai,1,6
62,nonwinner02.ai,1,6
444,nonwinner07.ai,1,6
246,nonwinner06.ai,1,6
124,nonwinner07.ai,1,7
559,nonwinner09.ai,1,7
358,nonwinner10.ai,1,7
439,nonwinner09.ai,1,7
215,nonwinner04.ai,1,7
172,nonwinner02.ai,1,7
193,nonwinner05.ai,1,7
305,nonwinner04.ai,1,7
463,nonwinner05.ai,1,7
262,nonwinner02.ai,1,7
260,nonwinner01.ai,1,8
372,nonwinner02.ai,1,8
547,nonwinner03.ai,1,8
335,nonwinner04.ai,1,8
275,nonwinner04.ai,1,8
438,nonwinner10.ai,1,8
552,nonwinner02.ai,1,8
286,nonwinner06.ai,1,8
45,nonwinner04.ai,1,8
252,nonwinner02.ai,1,8
27,nonwinner03.ai,1,1
122,nonwinner02.ai,1,1
370,nonwinner01.ai,1,1
86,nonwinner06.ai,1,1
200,nonwinner01.ai,1,1
517,nonwinner03.ai,1,1
376,nonwinner06.ai,1,1
59,nonwinner09.ai,1,1
600,nonwinner01.ai,1,1
130,nonwinner01.ai,1,1
2,nonwinner02.ai,1,2
199,nonwinner09.ai,1,2
459,nonwinner09.ai,1,2
431,nonwinner08.ai,1,2
583,nonwinner05.ai,1,2
544,nonwinner07.ai,1,2
328,nonwinner10.ai,1,2
250,nonwinner01.ai,1,2
363,nonwinner05.ai,1,2
287,nonwinner03.ai,1,2
607,hold07.ai,1,3
647,winner04.ai,1,3
292,nonwinner02.ai,1,3
81,nonwinner08.ai,1,3
406,nonwinner06.ai,1,3
565,nonwinner04.ai,1,3
223,nonwinner05.ai,1,3
29,nonwinner09.ai,1,3
455,nonwinner04.ai,1,3
84,nonwinner07.ai,1,3
48,nonwinner10.ai,1,4
325,nonwinner04.ai,1,4
549,nonwinner09.ai,1,4
506,nonwinner06.ai,1,4
482,nonwinner02.ai,1,4
344,nonwinner07.ai,1,4
494,nonwinner07.ai,1,4
502,nonwinner02.ai,1,4
541,nonwinner08.ai,1,4
544,nonwinner07.ai,1,4
281,nonwinner08.ai,1,5
131,nonwinner08.ai,1,5
139,nonwinner09.ai,1,5
166,nonwinner06.ai,1,5
575,nonwinner04.ai,1,5
146,nonwinner06.ai,1,5
584,nonwinner07.ai,1,5
174,nonwinner07.ai,1,5
126,nonwinner06.ai,1,5
118,nonwinner10.ai,1,5
42,nonwinner02.ai,1,6
526,nonwinner06.ai,1,6
470,nonwinner01.ai,1,6
402,nonwinner02.ai,1,6
621,winner02.ai,1,6
531,nonwinner08.ai,1,6
137,nonwinner03.ai,1,6
574,nonwinner07.ai,1,6
20,nonwinner01.ai,1,6
498,nonwinner10.ai,1,6
255,nonwinner04.ai,1,7
401,nonwinner08.ai,1,7
219,nonwinner09.ai,1,7
448,nonwinner10.ai,1,7
503,nonwinner05.ai,1,7
220,nonwinner01.ai,1,7
163,nonwinner05.ai,1,7
630,winner03.ai,1,7
254,nonwinner07.ai,1,7
591,nonwinner08.ai,1,7
464,nonwinner07.ai,1,8
47,nonwinner03.ai,1,8
655,winner04.ai,1,8
469,nonwinner09.ai,1,8
245,nonwinner04.ai,1,8
117,nonwinner03.ai,1,8
273,nonwinner05.ai,1,8
337,nonwinner03.ai,1,8
493,nonwinner05.ai,1,8
219,nonwinner09.ai,1,8
318,nonwinner10.ai,1,1
269,nonwinner09.ai,1,1
649,winner04.ai,1,1
529,nonwinner09.ai,1,1
342,nonwinner02.ai,1,1
66,nonwinner06.ai,1,1
503,nonwinner05.ai,1,1
185,nonwinner04.ai,1,1
305,nonwinner04.ai,1,1
179,nonwinner09.ai,1,1
87,nonwinner03.ai,1,2
355,nonwinner04.ai,1,2
282,nonwinner02.ai,1,2
332,nonwinner02.ai,1,2
82,nonwinner02.ai,1,2
531,nonwinner08.ai,1,2
79,nonwinner09.ai,1,2
318,nonwinner10.ai,1,2
263,nonwinner05.ai,1,2
636,winner04.ai,1,2
389,nonwinner09.ai,1,3
463,nonwinner05.ai,1,3
203,nonwinner05.ai,1,3
82,nonwinner02.ai,1,3
133,nonwinner05.ai,1,3
15,nonwinner04.ai,1,3
47,nonwinner03.ai,1,3
180,nonwinner01.ai,1,3
264,nonwinner07.ai,1,3
275,nonwinner04.ai,1,3
455,nonwinner04.ai,1,4
157,nonwinner03.ai,1,4
615,hold15.ai,1,4
504,nonwinner07.ai,1,4
231,nonwinner08.ai,1,4
248,nonwinner10.ai,1,4
648,winner04.ai,1,4
373,nonwinner05.ai,1,4
292,nonwinner02.ai,1,4
407,nonwinner03.ai,1,4
477,nonwinner03.ai,1,5
525,nonwinner04.ai,1,5
563,nonwinner05.ai,1,5
245,nonwinner04.ai,1,5
195,nonwinner04.ai,1,5
414,nonwinner07.ai,1,5
251,nonwinner08.ai,1,5
36,nonwinner06.ai,1,5
250,nonwinner01.ai,1,5
549,nonwinner09.ai,1,5
153,nonwinner05.ai,1,6
61,nonwinner08.ai,1,6
194,nonwinner07.ai,1,6
573,nonwinner05.ai,1,6
90,nonwinner01.ai,1,6
463,nonwinner05.ai,1,6
19,nonwinner09.ai,1,6
453,nonwinner05.ai,1,6
627,winner03.ai,1,6
113,nonwinner05.ai,1,6
242,nonwinner02.ai,1,7
373,nonwinner05.ai,1,7
564,nonwinner07.ai,1,7
435,nonwinner04.ai,1,7
474,nonwinner07.ai,1,7
269,nonwinner09.ai,1,7
70,nonwinner01.ai,1,7
60,nonwinner01.ai,1,7
229,nonwinner09.ai,1,7
508,nonwinner10.ai,1,7
429,nonwinner09.ai,1,8
409,nonwinner09.ai,1,8
568,nonwinner10.ai,1,8
604,hold04.ai,1,8
522,nonwinner02.ai,1,8
455,nonwinner04.ai,1,8
88,nonwinner10.ai,1,8
470,nonwinner01.ai,1,8
359,nonwinner09.ai,1,8
100,nonwinner01.ai,1,8
127,nonwinner03.ai,1,1
220,nonwinner01.ai,1,1
209,nonwinner09.ai,1,1
474,nonwinner07.ai,1,1
576,nonwinner06.ai,1,1
214,nonwinner07.ai,1,1
196,nonwinner06.ai,1,1
568,nonwinner10.ai,1,1
528,nonwinner10.ai,1,1
546,nonwinner06.ai,1,1
21,nonwinner08.ai,1,2
624,winner03.ai,1,2
211,nonwinner08.ai,1,2
290,nonwinner01.ai,1,2
29,nonwinner09.ai,1,2
297,nonwinner03.ai,1,2
201,nonwinner08.ai,1,2
44,nonwinner07.ai,1,2
414,nonwinner07.ai,1,2
169,nonwinner09.ai,1,2
210,nonwinner01.ai,1,3
388,nonwinner10.ai,1,3
492,nonwinner02.ai,1,3
302,nonwinner02.ai,1,3
139,nonwinner09.ai,1,3
440,nonwinner01.ai,1,3
427,nonwinner03.ai,1,3
169,nonwinner09.ai,1,3
153,nonwinner05.ai,1,3
349,nonwinner09.ai,1,3
406,nonwinner06.ai,1,4
218,nonwinner10.ai,1,4
608,hold08.ai,1,4
387,nonwinner03.ai,1,4
485,nonwinner04.ai,1,4
53,nonwinner05.ai,1,4
641,winner04.ai,1,4
230,nonwinner01.ai,1,4
417,nonwinner03.ai,1,4
237,nonwinner03.ai,1,4
349,nonwinner09.ai,1,5
654,winner04.ai,1,5
235,nonwinner04.ai,1,5
329,nonwinner09.ai,1,5
135,nonwinner04.ai,1,5
362,nonwinner02.ai,1,5
59,nonwinner09.ai,1,5
427,nonwinner03.ai,1,5
450,nonwinner01.ai,1,5
99,nonwinner09.ai,1,5
617,winner02.ai,1,6
485,nonwinner04.ai,1,6
434,nonwinner07.ai,1,6
558,nonwinner10.ai,1,6
646,winner04.ai,1,6
100,nonwinner01.ai,1,6
56,nonwinner06.ai,1,6
630,winner03.ai,1,6
136,nonwinner06.ai,1,6
610,hold10.ai,1,6
278,nonwinner10.ai,1,7
315,nonwinner04.ai,1,7
263,nonwinner05.ai,1,7
592,nonwinner02.ai,1,7
75,nonwinner04.ai,1,7
154,nonwinner07.ai,1,7
620,winner02.ai,1,7
582,nonwinner02.ai,1,7
408,nonwinner10.ai,1,7
100,nonwinner01.ai,1,7
3,nonwinner05.ai,1,8
656,winner04.ai,1,8
482,nonwinner02.ai,1,8
361,nonwinner08.ai,1,8
489,nonwinner09.ai,1,8
266,nonwinner06.ai,1,8
660,winner04.ai,1,8
507,nonwinner03.ai,1,8
185,nonwinner04.ai,1,8
7,nonwinner03.ai,1,8
373,nonwinner05.ai,1,1
241,nonwinner08.ai,1,1
515,nonwinner04.ai,1,1
419,nonwinner09.ai,1,1
605,hold05.ai,1,1
244,nonwinner07.ai,1,1
287,nonwinner03.ai,1,1
516,nonwinner06.ai,1,1
399,nonwinner09.ai,1,1
641,winner04.ai,1,1
556,nonwinner06.ai,1,2
225,nonwinner04.ai,1,2
61,nonwinner08.ai,1,2
280,nonwinner01.ai,1,2
81,nonwinner08.ai,1,2
56,nonwinner06.ai,1,2
154,nonwinner07.ai,1,2
308,nonwinner10.ai,1,2
209,nonwinner09.ai,1,2
600,nonwinner01.ai,1,2
170,nonwinner01.ai,1,3
154,nonwinner07.ai,1,3
25,nonwinner04.ai,1,3
123,nonwinner05.ai,1,3
488,nonwinner10.ai,1,3
327,nonwinner03.ai,1,3
571,nonwinner08.ai,1,3
229,nonwinner09.ai,1,3
609,hold09.ai,1,3
40,nonwinner01.ai,1,3
395,nonwinner04.ai,1,4
76,nonwinner06.ai,1,4
15,nonwinner04.ai,1,4
624,winner03.ai,1,4
435,nonwinner04.ai,1,4
240,nonwinner01.ai,1,4
474,nonwinner07.ai,1,4
600,nonwinner01.ai,1,4
291,nonwinner08.ai,1,4
216,nonwinner06.ai,1,4
62,nonwinner02.ai,1,5
4,nonwinner07.ai,1,5
69,nonwinner09.ai,1,5
628,winner03.ai,1,5
140,nonwinner01.ai,1,5
434,nonwinner07.ai,1,5
634,winner03.ai,1,5
437,nonwinner03.ai,1,5
614,hold14.ai,1,5
475,nonwinner04.ai,1,5
519,nonwinner09.ai,1,6
191,nonwinner08.ai,1,6
183,nonwinner05.ai,1,6
146,nonwinner06.ai,1,6
243,nonwinner05.ai,1,6
544,nonwinner07.ai,1,6
163,nonwinner05.ai,1,6
145,nonwinner04.ai,1,6
395,nonwinner04.ai,1,6
548,nonwinner10.ai,1,6
298,nonwinner10.ai,1,7
224,nonwinner07.ai,1,7
442,nonwinner02.ai,1,7
206,nonwinner06.ai,1,7
175,nonwinner04.ai,1,7
297,nonwinner03.ai,1,7
482,nonwinner02.ai,1,7
287,nonwinner03.ai,1,7
610,hold10.ai,1,7
426,nonwinner06.ai,1,7
449,nonwinner09.ai,1,8
395,nonwinner04.ai,1,8
310,nonwinner01.ai,1,8
104,nonwinner07.ai,1,8
318,nonwinner10.ai,1,8
196,nonwinner06.ai,1,8
268,nonwinner10.ai,1,8
69,nonwinner09.ai,1,8
647,winner04.ai,1,8
284,nonwinner07.ai,1,8
353,nonwinner05.ai,1,1
102,nonwinner02.ai,1,1
512,nonwinner02.ai,1,1
535,nonwinner04.ai,1,1
563,nonwinner05.ai,1,1
141,nonwinner08.ai,1,1
98,nonwinner10.ai,1,1
453,nonwinner05.ai,1,1
311,nonwinner08.ai,1,1
646,winner04.ai,1,1
365,nonwinner04.ai,1,2
614,hold14.ai,1,2
483,nonwinner05.ai,1,2
229,nonwinner09.ai,1,2
620,winner02.ai,1,2
571,nonwinner08.ai,1,2
248,nonwinner10.ai,1,2
533,nonwinner05.ai,1,2
136,nonwinner06.ai,1,2
301,nonwinner08.ai,1,2
521,nonwinner08.ai,1,3
72,nonwinner02.ai,1,3
416,nonwinner06.ai,1,3
560,nonwinner01.ai,1,3
412,nonwinner02.ai,1,3
621,winner02.ai,1,3
421,nonwinner08.ai,1,3
574,nonwinner07.ai,1,3
282,nonwinner02.ai,1,3
168,nonwinner10.ai,1,3
592,nonwinner02.ai,1,4
185,nonwinner04.ai,1,4
